n_samples,up_rate,pred_up_rate,roc_auc,pr_auc,brier_score,accuracy,precision,recall,f1,top_decile_precision,top_decile_n,bot_decile_down_rate,bot_decile_n,calibration,n_folds,n_features
2721,0.4928335170893054,0.45056964351341416,0.5811521252796421,0.5468503558741143,0.24866192281831942,0.5483278206541713,0.5456769983686787,0.4988814317673378,0.5212310089598753,0.5625,272,0.6066176470588236,272,"[{'bin': '0.00-0.20', 'n': 1, 'mean_pred': 0.18250365555286407, 'actual_up_rate': 0.0, 'gap': -0.18250365555286407}, {'bin': '0.20-0.40', 'n': 144, 'mean_pred': 0.36311882734298706, 'actual_up_rate': 0.4236111111111111, 'gap': 0.060492283768124044}, {'bin': '0.40-0.60', 'n': 2398, 'mean_pred': 0.498052179813385, 'actual_up_rate': 0.49291075896580483, 'gap': -0.00514142084758018}, {'bin': '0.60-0.80', 'n': 161, 'mean_pred': 0.6855595111846924, 'actual_up_rate': 0.5714285714285714, 'gap': -0.11413093975612099}, {'bin': '0.80-1.00', 'n': 17, 'mean_pred': 0.8247715830802917, 'actual_up_rate': 0.35294117647058826, 'gap': -0.4718304066097035}]",77,84
