n_samples,up_rate,pred_up_rate,roc_auc,pr_auc,brier_score,accuracy,precision,recall,f1,top_decile_precision,top_decile_n,bot_decile_down_rate,bot_decile_n,calibration,n_folds,n_features
2721,0.4928335170893054,0.511944138184491,0.5966083606220753,0.5812358691471193,0.2437118114003115,0.5744211686879823,0.5656855707106964,0.5876211782252051,0.576444769568398,0.6654411764705882,272,0.6433823529411764,272,"[{'bin': '0.00-0.20', 'n': 4, 'mean_pred': 0.1699938178062439, 'actual_up_rate': 0.25, 'gap': 0.0800061821937561}, {'bin': '0.20-0.40', 'n': 165, 'mean_pred': 0.34088191390037537, 'actual_up_rate': 0.3515151515151515, 'gap': 0.010633237614776136}, {'bin': '0.40-0.60', 'n': 2352, 'mean_pred': 0.49956294894218445, 'actual_up_rate': 0.4897959183673469, 'gap': -0.00976703057483752}, {'bin': '0.60-0.80', 'n': 195, 'mean_pred': 0.6632314920425415, 'actual_up_rate': 0.6410256410256411, 'gap': -0.022205851016900424}, {'bin': '0.80-1.00', 'n': 5, 'mean_pred': 0.8179827928543091, 'actual_up_rate': 1.0, 'gap': 0.18201720714569092}]",77,83
