n_samples,up_rate,pred_up_rate,roc_auc,pr_auc,brier_score,accuracy,precision,recall,f1,top_decile_precision,top_decile_n,bot_decile_down_rate,bot_decile_n,calibration,n_folds,n_features
2721,0.4928335170893054,0.5016538037486218,0.5833625133741854,0.5770283169759332,0.24387380326608118,0.5626607864755605,0.5553113553113553,0.5652498135719612,0.5602365114560236,0.6544117647058824,272,0.6617647058823529,272,"[{'bin': '0.20-0.40', 'n': 113, 'mean_pred': 0.3625360429286957, 'actual_up_rate': 0.19469026548672566, 'gap': -0.16784577744197002}, {'bin': '0.40-0.60', 'n': 2442, 'mean_pred': 0.4984632730484009, 'actual_up_rate': 0.4942669942669943, 'gap': -0.004196278781406604}, {'bin': '0.60-0.80', 'n': 165, 'mean_pred': 0.6530672907829285, 'actual_up_rate': 0.6727272727272727, 'gap': 0.019659981944344262}, {'bin': '0.80-1.00', 'n': 1, 'mean_pred': 0.8070443868637085, 'actual_up_rate': 1.0, 'gap': 0.1929556131362915}]",77,84
