signal_ts,entry_ts,exit_ts,direction,tier,exit_reason,hold_h,stop_pct,size_frac,cap_bound,price_ret_pct,equity_ret_pct,equity_after,regime
2026-03-29 22:00:00,2026-03-29 23:00:00,2026-03-30 17:00:00,UP,Strong,trail_stop,18.0,1.8479667011850998,1.0,True,1.6892452793315194,1.6092452793315282,1497.1136170039786,CHOPPY
2026-03-30 17:00:00,2026-03-30 18:00:00,2026-03-31 03:00:00,UP,Strong,opp_signal,9.0,2.2528218646583276,0.8877754745616908,False,1.6566100492327651,1.3996757346563582,1518.0683530214194,CHOPPY
2026-03-31 03:00:00,2026-03-31 04:00:00,2026-03-31 08:00:00,DOWN,Moderate,opp_signal,4.0,2.278975456494512,0.87758733614287,False,0.4830739403110518,0.3537325855461848,1523.4382554569204,CHOPPY
2026-03-31 08:00:00,2026-03-31 09:00:00,2026-03-31 14:00:00,UP,Moderate,opp_signal,5.0,2.294870972591448,0.8715086921603835,False,0.7648501537940611,0.5968528618589097,1532.5309402832684,CHOPPY
2026-03-31 14:00:00,2026-03-31 15:00:00,2026-03-31 22:00:00,UP,Strong,opp_signal,7.0,2.735081943781256,0.731239517173294,False,2.5222369132760436,1.7858601412867658,1559.8997994986746,BEAR
2026-03-31 22:00:00,2026-03-31 23:00:00,2026-04-01 01:00:00,DOWN,Moderate,opp_signal,2.0,2.7229850395823667,0.7344880603188135,False,-0.21469966261482565,-0.21645338357056954,1556.523343602349,BULL
2026-04-01 01:00:00,2026-04-01 02:00:00,2026-04-01 07:00:00,UP,Moderate,opp_signal,5.0,2.6128452525431634,0.7654490820125448,False,1.9524284685238147,1.433248652365715,1578.8321934482876,CHOPPY
2026-04-01 07:00:00,2026-04-01 08:00:00,2026-04-01 09:00:00,UP,Moderate,opp_signal,1.0,2.589539068674468,0.7723382219615474,False,-0.030589102413769442,-0.0854121907265748,1577.483678283967,BULL
2026-04-01 09:00:00,2026-04-01 10:00:00,2026-04-02 04:00:00,DOWN,Strong,opp_signal,18.0,2.4559924286726718,0.8143347579784233,False,3.0171232677048243,2.3918015653592084,1615.213957594449,BULL
2026-04-02 04:00:00,2026-04-02 05:00:00,2026-04-04 05:00:00,UP,Moderate,opp_signal,48.0,2.5257728350894038,0.7918368478015588,False,0.8043716308548055,0.5735841488129445,1624.478568824625,BEAR
2026-04-04 06:00:00,2026-04-04 07:00:00,2026-04-04 15:00:00,DOWN,Moderate,trail_stop,8.0,0.9345767864798737,1.0,True,-0.7748311850824807,-0.854831185082483,1610.5920194233304,CHOPPY
2026-04-04 15:00:00,2026-04-04 16:00:00,2026-04-05 15:00:00,DOWN,Moderate,trail_stop,23.0,0.9150567680932902,1.0,True,0.24576594774787797,0.16576594774788678,1613.2618325486792,CHOPPY
2026-04-05 22:00:00,2026-04-05 23:00:00,2026-04-06 05:00:00,UP,Moderate,opp_signal,6.0,1.4001577599475976,1.0,True,1.1631753838947212,1.08317538389473,1630.7362875966155,CHOPPY
2026-04-06 05:00:00,2026-04-06 06:00:00,2026-04-06 09:00:00,DOWN,Strong,trail_stop,3.0,1.5346342133657185,1.0,True,-0.9600827654208999,-1.0400827654209022,1613.7752805198584,CHOPPY
2026-04-06 09:00:00,2026-04-06 10:00:00,2026-04-06 18:00:00,DOWN,Strong,opp_signal,8.0,1.7858711893648251,1.0,True,0.22783553373485477,0.14783553373485248,1616.161013819096,CHOPPY
2026-04-06 18:00:00,2026-04-06 19:00:00,2026-04-06 23:00:00,DOWN,Strong,opp_signal,4.0,1.8772173539858228,1.0,True,1.5400957441935037,1.4600957441935014,1639.7585120011831,CHOPPY
2026-04-06 23:00:00,2026-04-07 00:00:00,2026-04-07 07:00:00,UP,Moderate,opp_signal,7.0,2.0105128659671867,0.994771052627843,False,-0.4039646661696983,-0.4814340404003081,1631.8641563440478,CHOPPY
2026-04-07 07:00:00,2026-04-07 08:00:00,2026-04-07 17:00:00,DOWN,Strong,opp_signal,9.0,1.7655587223868576,1.0,True,0.5609983671565288,0.48099836715653765,1639.7133962902756,CHOPPY
2026-04-07 17:00:00,2026-04-07 18:00:00,2026-04-08 02:00:00,UP,Strong,trail_stop,8.0,2.084497287728591,0.9594639493051752,False,3.8471964188481866,3.6144891538363977,1698.9806591531901,CHOPPY
2026-04-08 02:00:00,2026-04-08 03:00:00,2026-04-08 14:00:00,UP,Moderate,trail_stop,11.0,2.6638113549619415,0.7508039172047807,False,-0.5208110142913447,-0.4510912630297237,1691.3167058391853,BULL
2026-04-12 13:00:00,2026-04-12 14:00:00,2026-04-14 15:00:00,UP,Moderate,trail_stop,49.0,1.4914159436729109,1.0,True,5.772905675713669,5.692905675713678,1787.6017705801978,BEAR
2026-04-14 16:00:00,2026-04-14 17:00:00,2026-04-15 19:00:00,DOWN,Moderate,trail_stop,26.0,2.3515295767048316,0.850510246527528,False,-0.8123297139754015,-0.7589355650170604,1774.03502498239,BULL
2026-04-16 00:00:00,2026-04-16 01:00:00,2026-04-16 14:00:00,DOWN,Moderate,opp_signal,13.0,2.0031417844102553,0.9984315716267781,False,1.3589293332673669,1.2769234242137273,1796.688093770146,CHOPPY
2026-04-16 14:00:00,2026-04-16 15:00:00,2026-04-17 14:00:00,UP,Strong,opp_signal,23.0,2.126193710947856,0.9406480649914072,False,4.5409052055268795,4.19614184968895,1872.0796747812137,CHOPPY
2026-04-17 14:00:00,2026-04-17 15:00:00,2026-04-20 07:00:00,DOWN,Moderate,trail_stop,64.0,2.394348087091147,0.8353004355476844,False,2.945959859830871,2.3939375191789125,1916.8960925047238,BULL
2026-04-20 19:00:00,2026-04-20 20:00:00,2026-04-21 14:00:00,UP,Moderate,opp_signal,18.0,2.1463262725967933,0.9318247768454343,False,-0.5147372217304325,-0.5541908789206351,1906.2728292016766,CHOPPY
2026-04-21 14:00:00,2026-04-21 15:00:00,2026-04-21 23:00:00,DOWN,Moderate,trail_stop,8.0,2.137514908478194,0.9356659886053859,False,-1.0122836807332503,-1.0220126899708082,1886.7904789817699,CHOPPY
2026-04-21 23:00:00,2026-04-22 00:00:00,2026-04-22 05:00:00,UP,Moderate,opp_signal,5.0,2.3188003319335126,0.8625149705461342,False,1.5560708522800892,1.2731332076783675,1910.8118351290004,CHOPPY
2026-04-22 05:00:00,2026-04-22 06:00:00,2026-04-22 08:00:00,DOWN,Strong,opp_signal,2.0,2.3423552863697865,0.8538414354295615,False,-0.032454871052833845,-0.09601862852079979,1908.9770998112965,BULL
2026-04-22 09:00:00,2026-04-22 10:00:00,2026-04-23 04:00:00,DOWN,Moderate,opp_signal,18.0,1.9911605653896132,1.0,True,0.3278608618020207,0.24786086180201838,1913.708706902492,BULL
2026-04-23 04:00:00,2026-04-23 05:00:00,2026-04-23 12:00:00,DOWN,Strong,opp_signal,7.0,1.954677581207993,1.0,True,0.2844429605182941,0.2044429605182918,1917.6211496385797,CHOPPY
2026-04-23 12:00:00,2026-04-23 13:00:00,2026-04-23 17:00:00,UP,Strong,trail_stop,4.0,1.9227731525602494,1.0,True,-0.8676096356226348,-0.9476096356226371,1899.449586849867,CHOPPY
2026-04-23 17:00:00,2026-04-23 18:00:00,2026-04-23 20:00:00,UP,Strong,opp_signal,2.0,2.2592334336595803,0.885256021003697,False,-0.05751777968504568,-0.12173844246124998,1897.1372265074995,CHOPPY
2026-04-23 21:00:00,2026-04-23 22:00:00,2026-04-24 04:00:00,DOWN,Moderate,opp_signal,6.0,2.049525015878589,0.9758358568473687,False,0.1662822300323108,0.08419729387427743,1898.7345647133002,CHOPPY
2026-04-24 05:00:00,2026-04-24 06:00:00,2026-04-24 20:00:00,UP,Moderate,opp_signal,14.0,1.9722129325580893,1.0,True,-0.4044353115281507,-0.484435311528153,1889.5364240096385,CHOPPY
2026-04-24 20:00:00,2026-04-24 21:00:00,2026-04-26 06:00:00,DOWN,Moderate,opp_signal,33.0,1.7121801081773573,1.0,True,-0.33621579596385676,-0.41621579596385905,1881.6718749424197,CHOPPY
2026-04-26 06:00:00,2026-04-26 07:00:00,2026-04-26 22:00:00,UP,Strong,trail_stop,15.0,0.9152606063539199,1.0,True,0.40779780702775437,0.3277978070277632,1887.8399540839391,CHOPPY
2026-04-26 22:00:00,2026-04-26 23:00:00,2026-04-27 05:00:00,UP,Strong,trail_stop,6.0,1.381827271608446,1.0,True,0.12606736101232752,0.04606736101233633,1888.709632130922,CHOPPY
2026-04-27 05:00:00,2026-04-27 06:00:00,2026-04-27 15:00:00,UP,Strong,trail_stop,9.0,1.9210618371624022,1.0,True,-1.2758839468876793,-1.3558839468876815,1863.1009214255375,CHOPPY
2026-04-27 16:00:00,2026-04-27 17:00:00,2026-04-28 13:00:00,UP,Strong,trail_stop,20.0,1.8094175998423028,1.0,True,-0.6837828716411143,-0.7637828716411166,1848.8708757063014,BEAR
