signal_ts,entry_ts,exit_ts,direction,tier,entry_px,exit_px,exit_reason,hold_h,price_ret_pct,equity_ret_pct,equity_after,liquidated,regime
2026-01-13 08:00:00,2026-01-13 09:00:00,2026-01-13 15:00:00,DOWN,Moderate,92137.7,93154.41661180233,trail_stop,6.0,-1.1034751375412322,-5.917375687706161,2030.6864813662773,False,CHOPPY
2026-01-13 17:00:00,2026-01-13 18:00:00,2026-01-13 22:00:00,DOWN,Moderate,93190.5,94896.7821409593,trail_stop,4.0,-1.8309614616933034,-9.554807308466518,1836.6583010326508,False,CHOPPY
2026-01-14 03:00:00,2026-01-14 04:00:00,2026-01-14 14:00:00,DOWN,Moderate,95665.6,96465.64611204367,trail_stop,10.0,-0.8362944590779353,-4.581472295389677,1752.5123098098652,False,BULL
2026-01-16 04:00:00,2026-01-16 05:00:00,2026-01-19 05:00:00,DOWN,Strong,95233.4,92471.4,time_cap,72.0,2.9002429819790065,14.101214909895043,1999.63783693852,False,CHOPPY
2026-01-20 05:00:00,2026-01-20 06:00:00,2026-01-20 13:00:00,UP,Strong,91590.1,91240.0,opp_signal,7.0,-0.3822465528479646,-2.3112327642398234,1953.4215520850605,False,CHOPPY
2026-01-20 13:00:00,2026-01-20 14:00:00,2026-01-20 15:00:00,UP,Moderate,90919.0,90086.55960778012,trail_stop,1.0,-0.9155846327169037,-4.977923163584519,1856.181728161366,False,CHOPPY
2026-01-20 16:00:00,2026-01-20 17:00:00,2026-01-20 22:00:00,UP,Strong,90131.8,88863.26744106883,trail_stop,5.0,-1.4074195333180661,-7.437097666590331,1718.1356801686009,False,CHOPPY
2026-01-20 22:00:00,2026-01-20 23:00:00,2026-01-21 07:00:00,UP,Strong,88468.9,89618.4,opp_signal,8.0,1.299326656033939,6.096633280169694,1822.8841118442297,False,CHOPPY
2026-01-21 10:00:00,2026-01-21 11:00:00,2026-01-21 12:00:00,DOWN,Moderate,89200.8,88757.0,opp_signal,1.0,0.49752917014197484,2.087645850709885,1860.9394763683954,False,CHOPPY
2026-01-21 12:00:00,2026-01-21 13:00:00,2026-01-21 16:00:00,UP,Strong,88692.5,88871.13828690801,trail_stop,3.0,0.20141306977254914,0.6070653488627453,1872.2365950927358,False,CHOPPY
2026-01-21 16:00:00,2026-01-21 17:00:00,2026-01-22 02:00:00,UP,Moderate,87562.3,90071.1,opp_signal,9.0,2.8651600060756843,13.925800030378422,2132.9605194209157,False,BEAR
2026-01-22 02:00:00,2026-01-22 03:00:00,2026-01-22 16:00:00,DOWN,Moderate,89901.9,88953.7,opp_signal,13.0,1.0547051842063393,4.873525921031696,2236.9109032202664,False,BULL
2026-01-22 16:00:00,2026-01-22 17:00:00,2026-01-22 19:00:00,DOWN,Strong,89006.9,89295.4,opp_signal,2.0,-0.3241321740224734,-2.0206608701123674,2191.7105198996173,False,BULL
2026-01-22 19:00:00,2026-01-22 20:00:00,2026-01-23 02:00:00,UP,Strong,89732.8,89893.7,opp_signal,6.0,0.17931012962928428,0.496550648146421,2202.593472691672,False,CHOPPY
2026-01-23 02:00:00,2026-01-23 03:00:00,2026-01-23 10:00:00,DOWN,Strong,89611.3,88940.0,opp_signal,7.0,0.7491242733896342,3.3456213669481816,2276.283910541051,False,CHOPPY
2026-01-23 10:00:00,2026-01-23 11:00:00,2026-01-23 16:00:00,UP,Strong,89016.6,89711.2,opp_signal,5.0,0.7803038983740018,3.5015194918700088,2355.9884353589464,False,CHOPPY
2026-01-23 16:00:00,2026-01-23 17:00:00,2026-01-23 21:00:00,DOWN,Strong,90079.1,89456.5,opp_signal,4.0,0.6911703158668403,3.05585157933419,2427.9839451697935,False,CHOPPY
2026-01-23 21:00:00,2026-01-23 22:00:00,2026-01-25 01:00:00,UP,Strong,89301.2,89275.7,opp_signal,27.0,-0.028555047412581747,-0.5427752370629091,2414.805449555549,False,CHOPPY
2026-01-25 03:00:00,2026-01-25 04:00:00,2026-01-25 08:00:00,UP,Moderate,88920.0,88363.45883795332,trail_stop,4.0,-0.6258897458914503,-3.529448729457252,2329.576129297346,False,CHOPPY
2026-01-25 08:00:00,2026-01-25 09:00:00,2026-01-25 16:00:00,UP,Strong,88254.9,88167.09489595148,trail_stop,7.0,-0.09949034450044136,-0.8974517225022072,2308.669308197967,False,CHOPPY
2026-01-25 19:00:00,2026-01-25 20:00:00,2026-01-26 16:00:00,UP,Moderate,86459.4,87456.32092080051,trail_stop,20.0,1.1530509358155694,5.365254679077847,2432.5352962804927,False,CHOPPY
2026-01-26 16:00:00,2026-01-26 17:00:00,2026-01-27 20:00:00,UP,Moderate,87579.5,88378.1,opp_signal,27.0,0.911857226862467,4.159286134312334,2533.7113995709406,False,CHOPPY
2026-01-27 23:00:00,2026-01-28 00:00:00,2026-01-28 12:00:00,DOWN,Moderate,89197.8,90036.9,opp_signal,12.0,-0.9407182688362159,-5.10359134418108,2404.4011238959088,False,BULL
2026-01-28 12:00:00,2026-01-28 13:00:00,2026-01-28 15:00:00,UP,Moderate,89954.9,88975.34591909441,trail_stop,2.0,-1.0889391027121165,-5.844695513560582,2263.8711992795643,False,BULL
2026-01-28 15:00:00,2026-01-28 16:00:00,2026-01-28 21:00:00,UP,Strong,89444.5,88947.01537326911,trail_stop,5.0,-0.5561936471564888,-3.1809682357824443,2191.8581755314544,False,BULL
2026-01-28 21:00:00,2026-01-28 22:00:00,2026-01-29 13:00:00,UP,Moderate,89369.4,88073.9,opp_signal,15.0,-1.4496013176769629,-7.648006588384815,2024.2247178587577,False,CHOPPY
2026-01-29 13:00:00,2026-01-29 14:00:00,2026-01-29 16:00:00,DOWN,Moderate,88008.8,84897.9,opp_signal,2.0,3.5347601603476164,17.273800801738084,2373.885263401224,False,CHOPPY
2026-01-29 16:00:00,2026-01-29 17:00:00,2026-01-29 18:00:00,UP,Moderate,85230.3,83531.73733500323,trail_stop,1.0,-1.9929094054541352,-10.364547027270676,2127.842808902556,False,BEAR
2026-01-29 18:00:00,2026-01-29 19:00:00,2026-01-30 01:00:00,UP,Strong,83440.8,82324.40617150787,trail_stop,6.0,-1.3379471775104457,-7.089735887552228,1976.984373649092,False,BEAR
2026-01-30 01:00:00,2026-01-30 02:00:00,2026-01-31 14:00:00,UP,Moderate,82434.7,81988.66121568606,trail_stop,36.0,-0.5410813459792219,-3.1054067298961097,1915.5909678607986,False,BEAR
2026-01-31 21:00:00,2026-01-31 22:00:00,2026-02-01 23:00:00,UP,Moderate,78252.5,76087.74113870508,trail_stop,25.0,-2.766376615820476,-14.231883079102381,1642.966301041004,False,BEAR
2026-02-03 04:00:00,2026-02-03 05:00:00,2026-02-03 20:00:00,DOWN,Moderate,78767.5,75407.08686257222,trail_stop,15.0,4.266243231571121,20.9312161578556,1986.8591289126211,False,BULL
2026-02-03 20:00:00,2026-02-03 21:00:00,2026-02-04 14:00:00,UP,Moderate,76431.9,74838.3,opp_signal,17.0,-2.0849933077680793,-10.824966538840396,1771.7822930339341,False,BEAR
2026-02-04 15:00:00,2026-02-04 16:00:00,2026-02-05 17:00:00,DOWN,Moderate,74107.0,68262.7,opp_signal,25.0,7.8862995398545355,39.03149769927268,2463.3354579755946,False,BEAR
2026-02-05 20:00:00,2026-02-05 21:00:00,2026-02-06 00:00:00,UP,Moderate,63750.9,60482.765325903194,trail_stop,3.0,-5.126413390394191,-26.032066951970954,1822.0783223037474,False,BEAR
2026-02-06 02:00:00,2026-02-06 03:00:00,2026-02-09 03:00:00,UP,Moderate,64955.6,71269.9,time_cap,72.0,9.72094784745272,48.2047392372636,2700.4064262689762,False,BEAR
2026-02-09 03:00:00,2026-02-09 04:00:00,2026-02-09 08:00:00,UP,Moderate,71269.8,70393.5,opp_signal,4.0,-1.2295530505207042,-6.547765252603521,2523.5901526106636,False,BULL
2026-02-09 08:00:00,2026-02-09 09:00:00,2026-02-09 17:00:00,DOWN,Moderate,69832.1,70549.52541224923,trail_stop,8.0,-1.0273576367447523,-5.536788183723762,2383.8643112352997,False,BEAR
2026-02-09 22:00:00,2026-02-09 23:00:00,2026-02-11 07:00:00,DOWN,Moderate,70334.2,66786.3,opp_signal,32.0,5.0443454251274495,24.82172712563724,2975.5806056155775,False,CHOPPY
2026-02-11 10:00:00,2026-02-11 11:00:00,2026-02-11 15:00:00,UP,Moderate,66506.1,66559.8,trail_stop,4.0,0.08074447306336552,0.0037223653168272364,2975.691367596015,False,BEAR
2026-02-11 20:00:00,2026-02-11 21:00:00,2026-02-12 16:00:00,DOWN,Moderate,67523.3,67107.0,opp_signal,19.0,0.6165279244349731,2.682639622174854,3055.5184432567826,False,BEAR
2026-02-12 17:00:00,2026-02-12 18:00:00,2026-02-15 08:00:00,UP,Moderate,65383.8,70784.0,opp_signal,62.0,8.259232409251215,40.89616204625608,4305.1082171643175,False,BEAR
2026-02-15 08:00:00,2026-02-15 09:00:00,2026-02-15 13:00:00,UP,Strong,70405.1,69285.0,opp_signal,4.0,-1.5909358839061416,-8.354679419530708,3945.430226956365,False,CHOPPY
2026-02-15 14:00:00,2026-02-15 15:00:00,2026-02-15 22:00:00,UP,Moderate,69139.9,68809.0,opp_signal,7.0,-0.4785948489945624,-2.7929742449728123,3835.2353768641015,False,CHOPPY
2026-02-15 22:00:00,2026-02-15 23:00:00,2026-02-16 05:00:00,UP,Strong,68962.2,68832.4,opp_signal,6.0,-0.18821905333646916,-1.3410952666823461,3783.80121675885,False,CHOPPY
2026-02-16 05:00:00,2026-02-16 06:00:00,2026-02-16 10:00:00,UP,Strong,68350.1,68961.0,opp_signal,4.0,0.8937806967363571,4.068903483681785,3937.7604362831444,False,CHOPPY
2026-02-16 10:00:00,2026-02-16 11:00:00,2026-02-16 12:00:00,DOWN,Strong,68762.0,69614.51125750088,trail_stop,1.0,-1.239799973096889,-6.598999865484445,3677.90763038972,False,CHOPPY
2026-02-16 12:00:00,2026-02-16 13:00:00,2026-02-16 16:00:00,DOWN,Strong,69739.3,67505.5,opp_signal,3.0,3.2030720124807677,15.615360062403827,4252.2261496377,False,BEAR
2026-02-16 16:00:00,2026-02-16 17:00:00,2026-02-17 14:00:00,UP,Strong,67854.1,67343.57516614483,trail_stop,21.0,-0.752386125311777,-4.161930626558885,4075.2514472053826,False,BEAR
2026-02-19 04:00:00,2026-02-19 05:00:00,2026-02-19 13:00:00,DOWN,Moderate,66776.5,66489.5,opp_signal,8.0,0.42979191781540305,1.7489595890770149,4146.525948170281,False,CHOPPY
2026-02-19 13:00:00,2026-02-19 14:00:00,2026-02-19 21:00:00,UP,Strong,65871.2,67118.6,opp_signal,7.0,1.8936955756081675,9.068477878040838,4522.552736487325,False,BEAR
2026-02-20 03:00:00,2026-02-20 04:00:00,2026-02-20 12:00:00,DOWN,Moderate,67327.2,67290.4,opp_signal,8.0,0.05465844413551357,-0.1267077793224325,4516.822310346236,False,CHOPPY
2026-02-20 14:00:00,2026-02-20 15:00:00,2026-02-20 16:00:00,UP,Strong,67043.2,67547.6,opp_signal,1.0,0.7523507231158577,3.361753615579288,4668.666747673593,False,CHOPPY
2026-02-20 16:00:00,2026-02-20 17:00:00,2026-02-20 23:00:00,UP,Moderate,67763.2,68049.8,opp_signal,6.0,0.42294342652060557,1.7147171326030275,4748.721176260093,False,CHOPPY
2026-02-21 07:00:00,2026-02-21 08:00:00,2026-02-21 15:00:00,UP,Moderate,67821.0,68416.6,opp_signal,7.0,0.8781940696834356,3.9909703484171777,4938.2412303336405,False,CHOPPY
2026-02-21 15:00:00,2026-02-21 16:00:00,2026-02-22 16:00:00,DOWN,Moderate,68571.5,67660.0,opp_signal,24.0,1.3292694486776613,6.246347243388306,5246.700925296451,False,CHOPPY
2026-02-22 17:00:00,2026-02-22 18:00:00,2026-02-23 00:00:00,UP,Moderate,67364.9,66826.60011690446,trail_stop,6.0,-0.7990806534197037,-4.395403267098519,5016.087261411082,False,CHOPPY
2026-02-23 02:00:00,2026-02-23 03:00:00,2026-02-23 04:00:00,UP,Strong,64742.5,64894.1,opp_signal,1.0,0.23415839672549232,0.7707919836274613,5054.750859913797,False,BEAR
2026-02-27 04:00:00,2026-02-27 05:00:00,2026-02-27 09:00:00,UP,Strong,67709.1,67897.5,opp_signal,4.0,0.27824915705569886,0.9912457852784939,5104.8558647690215,False,CHOPPY
2026-02-27 09:00:00,2026-02-27 10:00:00,2026-02-27 12:00:00,UP,Strong,67318.3,65758.50416131667,trail_stop,2.0,-2.317045793912409,-11.985228969562044,4493.0272008103375,False,CHOPPY
2026-02-27 12:00:00,2026-02-27 13:00:00,2026-02-28 01:00:00,UP,Moderate,65902.5,65906.3,opp_signal,12.0,0.00576609385076754,-0.37116953074616266,4476.350452832792,False,BEAR
2026-02-28 01:00:00,2026-02-28 02:00:00,2026-02-28 06:00:00,DOWN,Moderate,65747.3,65558.6,opp_signal,4.0,0.2870079835977979,1.035039917988989,4522.682466888692,False,BEAR
2026-02-28 06:00:00,2026-02-28 07:00:00,2026-03-01 01:00:00,UP,Moderate,63173.8,65942.1904309806,trail_stop,18.0,4.382181269736174,21.51090634868087,5495.552456789328,False,BEAR
2026-03-01 01:00:00,2026-03-01 02:00:00,2026-03-01 04:00:00,UP,Moderate,67311.7,67474.8,opp_signal,2.0,0.2423055724339207,0.8115278621696032,5540.150396156319,False,BULL
2026-03-05 04:00:00,2026-03-05 05:00:00,2026-03-08 05:00:00,DOWN,Strong,72784.1,67115.4,time_cap,72.0,7.788376857033352,38.54188428516676,7675.428751067096,False,BULL
2026-03-08 05:00:00,2026-03-08 06:00:00,2026-03-09 03:00:00,DOWN,Moderate,67115.3,66785.06628110027,trail_stop,21.0,0.492039399212596,2.0601969960629685,7833.5577036315335,False,CHOPPY
2026-03-15 23:00:00,2026-03-16 00:00:00,2026-03-16 08:00:00,UP,Moderate,72778.8,73040.69497597092,trail_stop,8.0,0.3598506377831434,1.3992531889157167,7943.169009605151,False,CHOPPY
2026-03-17 04:00:00,2026-03-17 05:00:00,2026-03-17 07:00:00,UP,Moderate,74203.3,74045.0,opp_signal,2.0,-0.21333283021105487,-1.4666641510552747,7826.669397283539,False,CHOPPY
2026-03-17 07:00:00,2026-03-17 08:00:00,2026-03-18 16:00:00,DOWN,Strong,74212.8,71436.3,opp_signal,32.0,3.741268352629201,18.306341763146005,9259.446245821824,False,CHOPPY
2026-03-18 16:00:00,2026-03-18 17:00:00,2026-03-19 00:00:00,UP,Moderate,71289.5,71202.9,opp_signal,7.0,-0.1214765147742769,-1.0073825738713849,9166.168197904426,False,CHOPPY
2026-03-19 00:00:00,2026-03-19 01:00:00,2026-03-19 09:00:00,DOWN,Moderate,70970.0,69957.4,opp_signal,8.0,1.4268000563618544,6.73400028180926,9783.41799018242,False,CHOPPY
2026-03-19 16:00:00,2026-03-19 17:00:00,2026-03-20 17:00:00,UP,Moderate,69426.3,69413.1201123671,trail_stop,24.0,-0.018983998330457386,-0.4949199916522873,9734.997898682102,False,CHOPPY
2026-03-20 17:00:00,2026-03-20 18:00:00,2026-03-20 22:00:00,UP,Strong,69970.9,70498.3,opp_signal,4.0,0.7537419127094491,3.3687095635472453,10062.94170390613,False,CHOPPY
2026-03-21 02:00:00,2026-03-21 03:00:00,2026-03-21 23:00:00,UP,Moderate,70703.7,69546.25120356739,trail_stop,20.0,-1.6370413379110493,-8.585206689555246,9199.017359576335,False,CHOPPY
2026-03-22 08:00:00,2026-03-22 09:00:00,2026-03-22 21:00:00,UP,Strong,68756.6,67818.96719268021,trail_stop,12.0,-1.3636986228519055,-7.218493114259528,8534.986924895778,False,CHOPPY
2026-03-22 22:00:00,2026-03-22 23:00:00,2026-03-23 07:00:00,UP,Moderate,68301.5,67502.7432170868,trail_stop,8.0,-1.169457161135845,-6.247285805679226,8001.781898220187,False,CHOPPY
2026-03-23 07:00:00,2026-03-23 08:00:00,2026-03-23 12:00:00,UP,Strong,68305.9,70097.2,opp_signal,4.0,2.6224674588871677,12.712337294435837,9018.995402687047,False,BEAR
2026-03-23 12:00:00,2026-03-23 13:00:00,2026-03-23 19:00:00,UP,Moderate,70710.0,71040.5,opp_signal,6.0,0.46740206477160484,1.9370103238580239,9193.694274745376,False,BULL
2026-03-23 23:00:00,2026-03-24 00:00:00,2026-03-24 14:00:00,DOWN,Strong,70866.0,70067.0,opp_signal,14.0,1.1274800327378487,5.237400163689232,9675.204833739977,False,BULL
2026-03-24 15:00:00,2026-03-24 16:00:00,2026-03-24 22:00:00,UP,Moderate,69837.6,70296.2,opp_signal,6.0,0.6566663230122227,2.8833316150611132,9954.173073533124,False,CHOPPY
2026-03-24 23:00:00,2026-03-25 00:00:00,2026-03-26 05:00:00,UP,Strong,70524.0,70190.9233322192,trail_stop,29.0,-0.472288395129028,-2.7614419756451403,9679.294359952215,False,CHOPPY
2026-03-28 01:00:00,2026-03-28 02:00:00,2026-03-29 22:00:00,UP,Moderate,66137.2,65873.47784868068,trail_stop,44.0,-0.39875010027536906,-2.3937505013768456,9447.596202681118,False,CHOPPY
2026-03-29 22:00:00,2026-03-29 23:00:00,2026-03-30 17:00:00,UP,Strong,65820.2,66932.06462134657,trail_stop,18.0,1.6892452793315194,8.046226396657596,10207.771182190867,False,CHOPPY
2026-03-30 17:00:00,2026-03-30 18:00:00,2026-03-31 03:00:00,UP,Strong,66805.1,67911.8,opp_signal,9.0,1.6566100492327651,7.883050246163825,11012.454913496404,False,CHOPPY
2026-03-31 03:00:00,2026-03-31 04:00:00,2026-03-31 08:00:00,DOWN,Moderate,67670.8,67343.9,opp_signal,4.0,0.4830739403110518,2.0153697015552474,11234.396593220443,False,CHOPPY
2026-03-31 08:00:00,2026-03-31 09:00:00,2026-03-31 14:00:00,UP,Moderate,66745.1,67255.6,opp_signal,5.0,0.7648501537940611,3.424250768970305,11619.090504952968,False,CHOPPY
2026-03-31 14:00:00,2026-03-31 15:00:00,2026-03-31 22:00:00,UP,Strong,66556.0,68234.7,opp_signal,7.0,2.5222369132760436,12.211184566380219,13037.919091447535,False,BEAR
