id,signal_time,anchor_ms,tier,direction,side,entry_price,actual_return_4h,fill_rate,entry_grid,entry_mkt,entry_imp_bps,pnl_mkt_bps,pnl_grid_bps,diff_bps
36,2025-11-17 12:00:00,1763384700000,Moderate,DOWN,-1,95283.4,-0.010667125648329057,0.0,93849.15195000001,95235.7583,-145.5972393932193,91.72211754206208,-54.52336982465252,-146.2454873667146
37,2025-11-17 14:00:00,1763391900000,Moderate,DOWN,-1,94730.2,-0.02349831415958159,0.75,94476.1047,94682.8349,-21.833968133542378,220.09819069116236,200.96994101170847,-19.12824967945391
38,2025-11-17 17:00:00,1763402700000,Moderate,DOWN,-1,92724.0,-0.008609421508994464,1.0,92897.85750000001,92677.638,23.761880940470938,71.13478248118594,97.64800008977768,26.51321760859175
39,2025-11-17 21:00:00,1763417100000,Moderate,DOWN,-1,91925.7,-0.0026597567383224163,1.0,92098.0606875,91879.73715,23.761880940469485,11.608371569008535,38.26269982105881,26.654328252050274
40,2025-11-17 23:00:00,1763424300000,Strong,UP,1,92169.7,-0.014731522398358732,1.0,91996.8818125,92215.78485,23.73813093453276,-162.23910443137135,-135.80673661473966,26.4323678166317
41,2025-11-18 00:00:00,1763427900000,Strong,UP,1,92120.2,-0.02247932592417301,1.0,91947.474625,92166.26009999998,23.738130934530826,-239.67842003171302,-213.43031608438895,26.248103947324083
42,2025-11-18 03:00:00,1763438700000,Moderate,DOWN,-1,90811.9,-0.0038849534036837774,0.0,89895.12995000002,90766.49405,-96.0006342781042,23.866467270472704,-72.73644081872635,-96.60290808919905
43,2025-11-18 05:00:00,1763445900000,Moderate,DOWN,-1,90185.9,0.013037514733456046,0.0,89726.71420000002,90140.80705,-45.9384449232071,-145.44286876894336,-192.2183966700929,-46.775527901149545
44,2025-11-18 08:00:00,1763456700000,Strong,UP,1,91179.9,0.0031827189983759663,1.0,91008.93768749999,91225.48994999999,23.73813093453287,16.8137830922148,43.67220035943498,26.85841726722018
45,2025-11-18 09:00:00,1763460300000,Moderate,UP,1,91361.7,0.000839520280380146,0.5,91392.12894375,91407.38084999999,1.6685639724237125,-6.606493949222274,-3.437085197074999,3.169408752147274
46,2025-11-18 10:00:00,1763463900000,Moderate,UP,1,91536.3,-0.002407787948606299,1.0,91364.66943750001,91582.06814999999,23.738130934530982,-39.06334781215549,-12.337888026112275,26.725459786043213
47,2025-11-18 13:00:00,1763474700000,Moderate,DOWN,-1,91438.4,0.019437129258604635,1.0,91609.847,91392.6808,23.761880940469403,-209.4710281000949,-182.2926189255603,27.17840917453463
48,2025-11-18 14:00:00,1763478300000,Moderate,DOWN,-1,91315.9,0.021624930598066916,1.0,91487.1173125,91270.24205,23.761880940470803,-231.3599859736545,-204.12968781601205,27.230298157642462
49,2025-11-18 15:00:00,1763481900000,Moderate,DOWN,-1,92851.4,0.0031415789099573654,1.0,93025.496375,92804.9743,23.76188094047032,-46.43400610262376,-19.642085189841413,26.791920912782345
50,2025-11-18 16:00:00,1763485500000,Moderate,DOWN,-1,93447.3,-0.007389191555026153,1.0,93622.5136875,93400.57635,23.76188094047019,58.926378739631836,85.46853704330577,26.542158303673926
51,2025-11-18 17:00:00,1763489100000,Strong,DOWN,-1,93215.7,-0.008117731240552817,1.0,93390.4794375,93169.09215,23.761880940471183,66.2154201155857,92.74029934425835,26.524879228672646
52,2025-11-18 18:00:00,1763492700000,Moderate,DOWN,-1,93290.6,-0.0018329821010906189,1.0,93465.51987500001,93243.95470000002,23.761880940469812,3.3364892555346284,30.010426461291516,26.67393720575689
53,2025-11-18 19:00:00,1763496300000,Strong,DOWN,-1,93143.1,-0.0024285212753281105,0.25,92902.39734375001,93096.52845000001,-20.85266867434976,9.294860183373284,-10.81106372544109,-20.105923908814372
54,2025-11-18 20:00:00,1763499900000,Strong,DOWN,-1,92756.8,-0.004088109982233079,0.75,92859.97658750002,92710.4216,16.131410570568935,25.89904934700412,44.19666262331829,18.297613276314173
55,2025-11-18 21:00:00,1763503500000,Strong,DOWN,-1,92459.0,-0.0005278015120215862,1.0,92632.360625,92412.7705,23.7618809404705,-9.72184580268572,16.983046907264765,26.70489270995048
56,2025-11-18 22:00:00,1763507100000,Moderate,DOWN,-1,93119.6,-0.006340233420246699,0.0,92587.0833,93073.04020000002,-52.21242359288691,48.431549977457436,-3.7482316175304633,-52.1797815949879
57,2025-11-18 23:00:00,1763510700000,Strong,DOWN,-1,92916.9,-0.011566248981616845,0.0,92180.38675,92870.44155,-74.3029524230789,100.71784874053999,26.687495238786035,-74.03035350175396
58,2025-11-19 00:00:00,1763514300000,Moderate,DOWN,-1,92377.6,-0.013610442358320651,0.75,92529.87263750001,92331.41120000002,21.4944659591637,121.17000858750154,144.587034227014,23.41702563951246
59,2025-11-19 01:00:00,1763517900000,Moderate,DOWN,-1,92410.2,-0.021583115283810628,1.0,92583.469125,92363.9949,23.76188094047003,200.93662114868178,227.1421363324839,26.205515183802092
60,2025-11-19 02:00:00,1763521500000,Moderate,DOWN,-1,92529.2,-0.017191329872083605,0.0,91729.21245,92482.9354,-81.49859719958626,156.99679711939615,76.20072372593518,-80.79607339346099
61,2025-11-19 03:00:00,1763525100000,Strong,DOWN,-1,91842.2,-0.0001698565583140299,0.25,91168.23312500001,91796.2789,-68.41734572750654,-13.303085959838512,-81.46450415709067,-68.16141819725216
62,2025-11-19 04:00:00,1763528700000,Strong,DOWN,-1,91120.3,0.0034580658755511973,0.0,90486.83395000001,91074.73985000001,-64.5520262773496,-49.60045898500378,-114.82917885314954,-65.22871986814576
63,2025-11-19 05:00:00,1763532300000,Strong,DOWN,-1,90415.7,0.01177118575645597,1.0,90585.2294375,90370.49215,23.761880940470245,-132.77324418665287,-105.77665134329087,26.996592843362006
64,2025-11-19 06:00:00,1763535900000,Moderate,DOWN,-1,90938.5,0.0036123314107885385,1.0,91109.00968750002,90893.03075,23.76188094047144,-51.143886050910965,-24.340800107682398,26.803085943228563
65,2025-11-19 09:00:00,1763546700000,Moderate,DOWN,-1,91480.0,-0.0012898994315697632,0.5,91512.38560000001,91434.26000000001,8.544455874635982,-2.097054211407266,7.933360251074985,10.03041446248225
66,2025-11-19 12:00:00,1763557500000,Moderate,DOWN,-1,91737.0,-0.020425782399686065,0.25,91293.03779999999,91691.1315,-43.41681616176938,189.35750274823536,147.3706837297284,-41.98681901850696
67,2025-11-19 17:00:00,1763575500000,Strong,UP,1,89459.9,0.012228942800070142,1.0,89292.1626875,89504.62994999999,23.73813093453216,107.2308125944055,134.30437370139225,27.073561106986734
68,2025-11-19 18:00:00,1763579100000,Strong,UP,1,89214.4,0.013673801538765185,1.0,89047.12299999999,89259.0072,23.738130934532784,121.67217929800259,148.78010308092834,27.107923782925763
69,2025-11-19 19:00:00,1763582700000,Moderate,UP,1,88857.7,0.029836468871015098,1.0,88691.0918125,88902.12885,23.73813093453174,283.21807967031606,310.71039570209166,27.492316031775577
70,2025-11-19 20:00:00,1763586300000,Strong,UP,1,89472.8,0.026570086104380275,0.0,90454.4046,89517.5364,-104.65750485063586,250.57057575592464,144.2982241906213,-106.27235156530331
71,2025-11-19 21:00:00,1763589900000,Strong,UP,1,90553.9,0.022109483964798837,1.0,90384.11143749999,90599.17695,23.73813093453327,205.98684622487534,233.2953935108211,27.308547285945785
72,2025-11-19 22:00:00,1763593500000,Strong,UP,1,90434.3,0.023460125195860382,0.0,91346.95065,90479.51715,-95.87070392539106,219.48650870425146,122.34698491820923,-97.13952378604222
73,2025-11-20 03:00:00,1763611500000,Strong,DOWN,-1,92404.6,-0.001484774567499958,1.0,92577.85862500001,92358.39770000002,23.76188094046938,-0.1473279889932836,26.534867797879336,26.682195786872615
74,2025-11-20 05:00:00,1763618700000,Strong,DOWN,-1,92581.7,-0.00764297912006362,0.75,92498.819475,92535.40915,-3.9541268943543835,61.46552396261825,59.7881024910092,-1.6774214716090523
75,2025-11-20 06:00:00,1763622300000,Moderate,DOWN,-1,91938.1,-0.0018284041110269156,1.0,92110.4839375,91892.13095,23.76188094046968,3.290686453496169,29.96473223732389,26.674045783827722
76,2025-11-20 07:00:00,1763625900000,Moderate,DOWN,-1,92267.4,-0.004062106442795477,0.25,92066.81654999999,92221.2663,-16.74773685036835,25.63888386989077,9.67283849147414,-15.966045378416629
77,2025-11-20 08:00:00,1763629500000,Moderate,DOWN,-1,92082.3,-0.0030950573562997796,0.0,91583.48535,92036.25885000001,-49.195122189607574,15.963555340668865,-33.346419846643265,-49.309975187312126
78,2025-11-20 09:00:00,1763633100000,Moderate,DOWN,-1,91874.1,-0.004292831167870048,0.5,91834.89463125,91828.16295000001,0.7330737143960372,27.947285321361804,30.17752368816247,2.2302383668006653
79,2025-11-20 10:00:00,1763636700000,Moderate,DOWN,-1,91770.0,-0.0076876975046311635,0.75,91897.47713749998,91724.115,18.900388136748816,61.91293151206803,82.89200274547868,20.979071233410643
80,2025-11-20 16:00:00,1763658300000,Moderate,DOWN,-1,87855.5,-0.016193636141163537,0.0,87393.4814,87811.57225000001,-47.61227242460719,147.0148688460602,99.9259789872613,-47.08888985879889
81,2025-11-20 17:00:00,1763661900000,Moderate,UP,1,87186.1,0.0005608692211258592,1.0,87022.6260625,87229.69305,23.73813093453298,-9.391611982750371,17.404450556051092,26.79606253880146
82,2025-11-20 18:00:00,1763665500000,Moderate,UP,1,86445.7,0.018371069931760742,1.0,86283.6143125,86488.92284999999,23.738130934532006,168.6213886232964,195.8410262418107,27.2196376185143
83,2025-11-20 19:00:00,1763669100000,Strong,UP,1,86880.3,-0.0032113148780563705,1.0,86717.3994375,86923.74015,23.73813093453204,-47.094601479823105,-20.38825175259984,26.70634972722327
84,2025-11-20 20:00:00,1763672700000,Strong,UP,1,86432.8,0.009453587064169877,0.0,87660.4083,86476.0164,-136.96189409576024,79.49112507915972,-56.82938489119675,-136.32050997035645
85,2025-11-20 21:00:00,1763676300000,Strong,UP,1,87235.0,-0.0024944116467015,0.0,87656.90655,87278.6175,-43.342695019201784,-39.92915189106872,-82.95563751559352,-43.026485624524796
86,2025-11-20 22:00:00,1763679900000,Strong,UP,1,88033.8,-0.029958947586040896,1.0,87868.736625,88077.8169,23.738130934532762,-314.43725723179347,-288.36703905864437,26.070218173149147
87,2025-11-21 00:00:00,1763687100000,Strong,UP,1,87249.9,-0.014135259753879192,1.0,87086.3064375,87293.52494999999,23.738130934532276,-156.2794578098872,-129.8329092436244,26.446548566262784
88,2025-11-21 08:00:00,1763715900000,Moderate,UP,1,83609.6,-0.004419348974280424,1.0,83452.83200000001,83651.4048,23.738130934532073,-59.168905290159344,-32.49128590387485,26.677619386284494
89,2025-11-21 09:00:00,1763719500000,Moderate,UP,1,82188.7,0.022831605804690902,1.0,82034.5961875,82229.79435,23.7381309345315,213.2044558189997,240.53017712902488,27.32572131002517
90,2025-11-21 11:00:00,1763726700000,Moderate,UP,1,82279.1,0.0076082504548542484,1.0,82124.82668750001,82320.23955,23.738130934531114,61.0469810580146,88.01064951638519,26.963668458370588
91,2025-11-21 13:00:00,1763733900000,Moderate,UP,1,84065.2,0.009248773570990076,1.0,83907.57775,84107.23259999999,23.73813093453175,77.44401370305087,104.44669826915607,27.0026845661052
92,2025-11-21 18:00:00,1763751900000,Moderate,UP,1,84534.2,-0.0034530403079463534,1.0,84375.698375,84576.4671,23.738130934531217,-49.5106477555849,-22.810046917434395,26.7006008381505
93,2025-11-21 20:00:00,1763759100000,Strong,UP,1,84529.0,0.0019650060925837654,0.5,84863.66513750001,84571.26449999999,-34.574466780027535,4.642739556061642,-28.363051781568714,-33.005791337630356
94,2025-11-21 21:00:00,1763762700000,Strong,UP,1,85142.4,7.047017702266345e-06,1.0,84982.758,85184.97119999999,23.738130934530833,-14.927066289830577,11.855824848613752,26.78289113844433
95,2025-11-21 23:00:00,1763769900000,Strong,UP,1,85093.5,-0.007984158602008296,1.0,84933.9496875,85136.04675,23.73813093453156,-94.79918642686897,-68.20634792243814,26.592838504430823
96,2025-11-22 01:00:00,1763777100000,Moderate,UP,1,85143.0,-0.010488237435843262,1.0,84983.356875,85185.57149999999,23.73813093453194,-119.82746062811717,-93.29417593831636,26.533284689800805
97,2025-11-22 02:00:00,1763780700000,Moderate,UP,1,84492.0,0.0012486389243953067,1.0,84333.57749999998,84534.246,23.73813093453443,-2.5173520800060882,24.295067495509688,26.812419575515776
98,2025-11-22 04:00:00,1763787900000,Moderate,UP,1,84206.7,-0.0027004977038643796,1.0,84048.8124375,84248.80334999999,23.738130934530734,-41.98898254736867,-15.27048419651282,26.718498350855853
99,2025-11-22 09:00:00,1763805900000,Moderate,UP,1,83898.5,0.00011323206016800036,1.0,83741.1903125,83940.44924999999,23.73813093453217,-13.865746525056938,12.9196699828979,26.78541650795484
100,2025-11-22 10:00:00,1763809500000,Moderate,DOWN,-1,83666.1,0.009387314575437289,1.0,83822.9739375,83624.26695,23.76188094047042,-108.92260705790201,-81.98255346662296,26.940053591279057
101,2025-11-22 12:00:00,1763816700000,Moderate,DOWN,-1,83845.2,0.009714330695138162,1.0,84002.40974999999,83803.2774,23.76188094046848,-112.19440415345744,-85.24659458653275,26.94780956692469
102,2025-11-22 14:00:00,1763823900000,Strong,UP,1,84451.5,0.0020520653866420435,1.0,84293.1534375,84493.72575,23.73813093453192,5.5128974177121215,32.34442466266266,26.831527244950536
103,2025-11-22 16:00:00,1763831100000,Strong,UP,1,84659.7,-0.002752194964073862,1.0,84500.9630625,84702.02984999999,23.738130934531867,-42.505696792341354,-15.788427943131762,26.71726884920959
104,2025-11-22 17:00:00,1763834700000,Strong,DOWN,-1,84515.5,-0.001721577698765353,0.75,84649.49075000001,84473.24225000001,20.86441757241791,2.221887931620173,25.267416587353978,23.045528655733804
105,2025-11-22 18:00:00,1763838300000,Moderate,UP,1,84624.8,0.004677115928191311,0.5,84592.20167499999,84667.1124,8.84767684601097,31.750284139843615,42.14276807050213,10.39248393065851
106,2025-11-22 19:00:00,1763841900000,Moderate,UP,1,84566.7,0.0014509257189887492,1.0,84408.1374375,84608.98335,23.738130934531977,-0.4954950625802831,26.321735443844872,26.817230506425158
107,2025-11-22 20:00:00,1763845500000,Strong,UP,1,84426.7,0.005950724119265782,0.75,84303.77906249999,84468.91334999999,19.54971136135698,44.480001192063696,66.42472199394973,21.944720801886035
108,2025-11-22 21:00:00,1763849100000,Moderate,DOWN,-1,84370.0,0.017393623325826724,1.0,84528.19375,84327.815,23.761880940470647,-189.02574613133254,-161.89580362646683,27.129942504865724
109,2025-11-22 22:00:00,1763852700000,Strong,UP,1,85020.6,0.010912649404967611,1.0,84861.186375,85063.1103,23.738130934532208,94.07445682126603,121.11671288633801,27.042256065071978
110,2025-11-22 23:00:00,1763856300000,Moderate,UP,1,84689.4,0.018557222037232535,0.0,85259.30834999999,84731.7447,-62.26280974950778,170.48197938263445,107.48765846046275,-62.99432092217169
111,2025-11-23 00:00:00,1763859900000,Strong,UP,1,84929.1,0.01848836264601883,0.0,85710.33374999999,84971.56455,-86.94310901681465,169.79372959539174,82.05030659444985,-87.74342300094189
112,2025-11-23 01:00:00,1763863500000,Strong,UP,1,85837.5,0.005566331731469365,0.75,85791.4573875,85880.41875,10.358748105194945,40.63799831553637,53.30999693348512,12.671998617948743
113,2025-11-23 02:00:00,1763867100000,Strong,UP,1,85948.4,-0.0014962465851603435,0.5,86147.954275,85991.37419999999,-18.208811808941334,-29.95248960679921,-46.59194051810738,-16.63945091130817
114,2025-11-23 03:00:00,1763870700000,Strong,UP,1,86261.0,-0.006132551210860093,0.5,86285.91936249999,86304.1305,2.110111925640627,-76.29236592563774,-72.69580003231954,3.596565893318202
115,2025-11-23 04:00:00,1763874300000,Strong,UP,1,86499.3,-0.004616222327810782,1.0,86337.1138125,86542.54965,23.738130934532858,-61.13665495063223,-34.46371774888659,26.67293720174564
116,2025-11-23 05:00:00,1763877900000,Moderate,DOWN,-1,86315.3,0.00038116069804527974,0.5,86048.12068125,86272.14235000001,-25.966860523895047,-18.81601498794679,-43.37343086336371,-24.557415875416915
117,2025-11-23 08:00:00,1763888700000,Strong,UP,1,86100.0,0.0044727061556331105,0.25,86246.40885,86143.04999999999,-11.9985129386548,29.707207952355706,18.425488542964267,-11.281719409391437
118,2025-11-23 09:00:00,1763892300000,Strong,UP,1,86348.2,0.0062502750491613135,1.0,86186.297125,86391.37409999999,23.73813093453147,47.47401348487266,74.4053855895943,26.93137210472165
119,2025-11-23 10:00:00,1763895900000,Moderate,DOWN,-1,86023.9,0.005676329485178044,1.0,86185.19481249999,85980.88805,23.76188094046985,-71.79419194775379,-44.94215331431595,26.852038633437843
120,2025-11-23 11:00:00,1763899500000,Strong,UP,1,86290.3,0.00872056302968005,0.0,86625.8913,86333.44515,-33.87402755582069,72.16454802278945,38.12749326366815,-34.0370547591213
121,2025-11-23 12:00:00,1763903100000,Strong,UP,1,86485.1,0.0018766238346257236,0.75,86469.2502,86528.34255,6.829247880931041,3.759358666924214,12.852676626424506,9.093317959500292
122,2025-11-23 13:00:00,1763906700000,Strong,UP,1,86887.9,-0.0021694620309616885,1.0,86724.98518749999,86931.34395,23.738130934533572,-36.68127966978253,-9.950151844324694,26.73112782545784
123,2025-11-23 15:00:00,1763913900000,Strong,UP,1,87042.8,0.002687183776257207,1.0,86879.59475,87086.3214,23.738130934532375,11.860907308917099,38.70753939894423,26.846632090027125
124,2025-11-23 19:00:00,1763928300000,Strong,UP,1,87276.7,-0.005373713717406803,0.25,87298.99234375,87320.33834999999,2.4445629338304538,-68.7077832824263,-65.52697760994519,3.1808056724811142
125,2025-11-23 21:00:00,1763935500000,Strong,UP,1,87945.0,-0.01036329524134394,1.0,87780.103125,87988.97249999999,23.73813093453214,-118.57866308189736,-92.04240692642595,26.536256155471406
126,2025-11-23 23:00:00,1763942700000,Moderate,DOWN,-1,86807.7,0.006924500937128819,1.0,86970.46443749999,86764.29615,23.761880940469887,-84.28215044651101,-57.400508418004364,26.88164202850665
127,2025-11-24 05:00:00,1763964300000,Moderate,DOWN,-1,87425.3,-0.017290189453167515,0.0,86756.7999,87381.58735,-71.5010414605387,157.98588747541268,87.1796909258753,-70.80619654953738
128,2025-11-24 06:00:00,1763967900000,Moderate,DOWN,-1,86862.1,-0.009728063217444682,1.0,87024.9664375,86818.66895,23.761880940469396,82.32679557223281,108.81348189589107,26.48668632365826
129,2025-11-24 07:00:00,1763971500000,Moderate,DOWN,-1,87004.6,-0.008874243430807227,0.0,86479.23875,86961.09770000001,-55.41086333366384,73.7843264713082,18.531558969117782,-55.25276750219042
130,2025-11-24 09:00:00,1763978700000,Strong,DOWN,-1,85913.7,0.0023395570205915206,1.0,86074.7881875,85870.74315,23.761880940471087,-38.40977509346293,-11.636876063296674,26.77289903016626
131,2025-11-24 10:00:00,1763982300000,Strong,DOWN,-1,86017.1,0.0012892785271765295,1.0,86178.38206250001,85974.09145,23.76188094047033,-27.901736139834814,-1.1537469961470213,26.74798914368779
132,2025-11-24 17:00:00,1764007500000,Moderate,UP,1,88314.9,0.004511130058461266,0.5,88478.44711874999,88359.05745,-13.511876676316291,30.091254957133476,18.04351301337789,-12.047741943755586
133,2025-11-24 19:00:00,1764014700000,Moderate,DOWN,-1,88277.0,-0.0003387065713605919,1.0,88442.519375,88232.8615,23.761880940470736,-11.613741156973218,15.095636395364462,26.709377552337678
134,2025-11-24 20:00:00,1764018300000,Moderate,DOWN,-1,89018.7,-0.010793237825310942,0.0,88859.54800000001,88974.19065,-12.88493316572746,92.98387018820384,80.21517867725541,-12.76869151094843
135,2025-11-24 21:00:00,1764021900000,Moderate,DOWN,-1,88713.3,-0.011563091441756823,1.0,88879.6374375,88668.94335,23.761880940470235,100.68625754634093,127.12942175178316,26.443164205442233
136,2025-11-24 22:00:00,1764025500000,Moderate,DOWN,-1,88584.7,-0.008131200986174814,0.0,88038.85855,88540.40765000001,-56.646350893552025,66.35018495422683,9.816084950820875,-56.53410000340596
137,2025-11-24 23:00:00,1764029100000,Moderate,DOWN,-1,88247.1,-0.00534861768828665,0.0,87970.29285000001,88202.97645000002,-26.380470293075227,38.510432098917065,12.188496102068699,-26.321935996848367
138,2025-11-25 00:00:00,1764032700000,Moderate,DOWN,-1,88057.9,0.002736835650180236,0.25,87830.51963125002,88013.87105,-20.83210482195718,-42.384548776188915,-62.5777465186857,-20.193197742496785
139,2025-11-25 01:00:00,1764036300000,Moderate,DOWN,-1,87687.5,0.004456735566642944,1.0,87851.9140625,87643.65625,23.761880940470235,-59.59215174230056,-32.7690387188316,26.823113023468956
140,2025-11-25 02:00:00,1764039900000,Moderate,DOWN,-1,87864.4,0.0011312886675378664,0.5,87957.57475,87820.4678,15.61218625164295,-26.321047198977045,-9.20775598550745,17.113291213469594
141,2025-11-25 04:00:00,1764047100000,Moderate,DOWN,-1,88298.9,-0.01495262115383078,0.0,88049.3533,88254.75055,-23.27322310923404,134.59851079370495,111.60830941616882,-22.990201377536128
142,2025-11-25 05:00:00,1764050700000,Strong,DOWN,-1,88078.3,-0.010036524319838147,0.0,87919.2184,88034.26085,-13.067917977527735,85.41294967321839,72.45278031270522,-12.960169360513168
143,2025-11-25 06:00:00,1764054300000,Strong,DOWN,-1,87963.8,-0.006880102951441369,0.0,87377.2895,87919.8181,-61.707202280938866,53.832945987407385,-7.861057477642045,-61.69400346504943
144,2025-11-25 07:00:00,1764057900000,Strong,DOWN,-1,87362.2,-0.0005757638887299299,0.75,87350.1369375,87318.5189,3.6210002068657707,-9.241982103752644,-3.372566965479227,5.869415138273417
145,2025-11-25 08:00:00,1764061500000,Strong,DOWN,-1,86978.6,0.005656563798451586,0.75,87078.22227500001,86935.1107,16.4618844846082,-71.59643620261717,-52.81037385109197,18.786062351525196
146,2025-11-25 09:00:00,1764065100000,Moderate,DOWN,-1,87194.3,-0.0019095284898209552,0.75,87329.42032500001,87150.70285,20.506716429770275,4.102336066243047,26.78822593548868,22.68588986924563
147,2025-11-25 11:00:00,1764072300000,Moderate,DOWN,-1,87311.9,-0.004184996546862441,1.0,87475.6098125,87268.24405,23.761880940470817,26.868399668458082,53.48655318140929,26.61815351295121
148,2025-11-25 16:00:00,1764090300000,Strong,UP,1,87081.0,0.0028685936082497587,0.25,87579.74377499998,87124.54049999999,-52.24742333074258,13.674099032983099,-37.67481197930154,-51.34891101228464
149,2025-11-25 17:00:00,1764093900000,Strong,UP,1,87581.1,-0.006709210092131768,1.0,87416.88543750001,87624.89055,23.738130934531387,-82.05607288487467,-55.432912632504376,26.62316025237029
150,2025-11-25 19:00:00,1764101100000,Moderate,UP,1,86835.0,0.0056325214487247255,0.5,86932.2262125,86878.4175,-6.193564989832142,41.29956470489462,36.5780803130589,-4.721484391835722
151,2025-11-25 20:00:00,1764104700000,Strong,UP,1,87330.8,0.0023577019791412024,1.0,87167.05475000001,87374.4654,23.738130934531668,8.567735923449963,35.40653203898372,26.838796115533757
152,2025-11-25 22:00:00,1764111900000,Strong,UP,1,87606.2,0.0007567957518987978,1.0,87441.938375,87650.00309999999,23.73813093453151,-7.433325818101102,19.367396387214647,26.80072220531575
153,2025-11-25 23:00:00,1764115500000,Moderate,UP,1,87324.1,-0.002697995169718359,0.0,87476.9166,87367.76205,-12.493687309687934,-41.96396971232764,-54.4021823238334,-12.43821261150576
154,2025-11-26 00:00:00,1764119100000,Strong,UP,1,87536.7,-0.003960624515203293,0.75,87517.2723375,87580.46835,7.215765534324137,-54.583953175445146,-45.14517111981265,9.438782055632492
155,2025-11-26 01:00:00,1764122700000,Strong,UP,1,87878.7,-0.0045380735035908115,1.0,87713.9274375,87922.63935,23.738130934533036,-60.35555725727921,-33.68076146365189,26.674795793627318
156,2025-11-26 03:00:00,1764129900000,Moderate,UP,1,87088.5,0.009274473667590932,0.75,87068.31993750001,87132.04424999999,7.313533505209875,77.70088623279436,87.33395971051932,9.633073477724976
