signal_ts,entry_ts,exit_ts,direction,tier,entry_px,exit_px,exit_reason,hold_h,gross,net,regime
2025-12-01 19:00:00,2025-12-01 20:00:00,2025-12-02 20:00:00,UP,Moderate,84985.0,90976.1,time_exit,24.0,0.0704959698770371,0.0696959698770371,BEAR
2025-12-01 20:00:00,2025-12-01 21:00:00,2025-12-02 21:00:00,UP,Strong,85474.1,91500.2,time_exit,24.0,0.07050205851831137,0.06970205851831138,BEAR
2025-12-01 21:00:00,2025-12-01 22:00:00,2025-12-02 22:00:00,UP,Moderate,86380.1,91932.7,time_exit,24.0,0.0642810091676207,0.0634810091676207,BEAR
2025-12-01 22:00:00,2025-12-01 23:00:00,2025-12-02 23:00:00,UP,Moderate,86518.4,91249.1,time_exit,24.0,0.0546785423678664,0.0538785423678664,BEAR
2025-12-02 01:00:00,2025-12-02 02:00:00,2025-12-03 02:00:00,UP,Moderate,86409.9,92784.2,time_exit,24.0,0.0737681677678137,0.0729681677678137,CHOPPY
2025-12-02 03:00:00,2025-12-02 04:00:00,2025-12-03 04:00:00,UP,Moderate,86935.9,93302.2,time_exit,24.0,0.07322981645097149,0.07242981645097149,BULL
2025-12-02 11:00:00,2025-12-02 12:00:00,2025-12-03 12:00:00,UP,Moderate,87327.0,92882.3,time_exit,24.0,0.06361491863913793,0.06281491863913793,BULL
2025-12-02 20:00:00,2025-12-02 21:00:00,2025-12-03 21:00:00,UP,Moderate,90976.1,93645.0,time_exit,24.0,0.02933627623079027,0.02853627623079027,BULL
2025-12-09 04:00:00,2025-12-09 05:00:00,2025-12-10 05:00:00,UP,Moderate,89875.3,92508.6,time_exit,24.0,0.029299484953040578,0.02849948495304058,CHOPPY
2025-12-09 05:00:00,2025-12-09 06:00:00,2025-12-10 06:00:00,UP,Moderate,89857.7,92648.0,time_exit,24.0,0.031052430676502984,0.030252430676502986,CHOPPY
2025-12-09 08:00:00,2025-12-09 09:00:00,2025-12-10 09:00:00,DOWN,Moderate,90459.0,92870.1,time_exit,24.0,-0.02665406427221173,-0.02745406427221173,CHOPPY
2025-12-09 09:00:00,2025-12-09 10:00:00,2025-12-10 10:00:00,DOWN,Moderate,90100.0,92230.5,time_exit,24.0,-0.023645948945616002,-0.024445948945616,CHOPPY
2025-12-09 11:00:00,2025-12-09 12:00:00,2025-12-10 12:00:00,UP,Moderate,90342.0,91952.1,time_exit,24.0,0.017822275353656103,0.017022275353656104,CHOPPY
2025-12-09 12:00:00,2025-12-09 13:00:00,2025-12-10 13:00:00,UP,Moderate,90532.7,92054.6,time_exit,24.0,0.016810500515283433,0.016010500515283434,CHOPPY
2025-12-09 13:00:00,2025-12-09 14:00:00,2025-12-10 14:00:00,UP,Moderate,90385.1,91794.0,time_exit,24.0,0.015587746210381948,0.014787746210381947,CHOPPY
2025-12-09 14:00:00,2025-12-09 15:00:00,2025-12-10 15:00:00,UP,Moderate,90327.1,92021.8,time_exit,24.0,0.01876181123937326,0.017961811239373262,BULL
2025-12-09 15:00:00,2025-12-09 16:00:00,2025-12-10 16:00:00,UP,Strong,92676.9,92126.7,time_exit,24.0,-0.005936754466323246,-0.006736754466323247,BULL
2025-12-09 18:00:00,2025-12-09 19:00:00,2025-12-10 19:00:00,DOWN,Strong,93887.2,92913.8,time_exit,24.0,0.010367760461489905,0.009567760461489905,BULL
2025-12-09 19:00:00,2025-12-09 20:00:00,2025-12-10 20:00:00,DOWN,Strong,93761.9,92409.1,time_exit,24.0,0.014428035268056472,0.013628035268056471,BULL
2025-12-09 20:00:00,2025-12-09 21:00:00,2025-12-10 21:00:00,UP,Moderate,93075.2,92308.2,time_exit,24.0,-0.008240648421921182,-0.009040648421921182,BULL
2025-12-09 21:00:00,2025-12-09 22:00:00,2025-12-10 22:00:00,UP,Moderate,92591.2,92472.2,time_exit,24.0,-0.0012852193296987169,-0.002085219329698717,BULL
2025-12-09 22:00:00,2025-12-09 23:00:00,2025-12-10 23:00:00,UP,Moderate,92832.0,91977.5,time_exit,24.0,-0.009204800068941754,-0.010004800068941755,BULL
2025-12-10 00:00:00,2025-12-10 01:00:00,2025-12-11 01:00:00,UP,Moderate,92084.5,90637.0,time_exit,24.0,-0.015719257855556612,-0.01651925785555661,BULL
2025-12-10 01:00:00,2025-12-10 02:00:00,2025-12-11 02:00:00,UP,Moderate,92269.2,90034.4,time_exit,24.0,-0.02422043325400025,-0.02502043325400025,BULL
2025-12-10 04:00:00,2025-12-10 05:00:00,2025-12-11 05:00:00,UP,Moderate,92507.4,90262.0,time_exit,24.0,-0.024272652782371895,-0.025072652782371894,BULL
2025-12-10 05:00:00,2025-12-10 06:00:00,2025-12-11 06:00:00,UP,Moderate,92508.5,90252.1,time_exit,24.0,-0.02439127215336967,-0.02519127215336967,BULL
2025-12-10 06:00:00,2025-12-10 07:00:00,2025-12-11 07:00:00,UP,Moderate,92648.0,90231.4,time_exit,24.0,-0.02608367153095592,-0.02688367153095592,BULL
2025-12-10 07:00:00,2025-12-10 08:00:00,2025-12-11 08:00:00,UP,Moderate,92744.7,90152.5,time_exit,24.0,-0.027949845112443028,-0.028749845112443027,BULL
2025-12-10 08:00:00,2025-12-10 09:00:00,2025-12-11 09:00:00,UP,Moderate,92565.1,90196.0,time_exit,24.0,-0.02559387933465207,-0.02639387933465207,BULL
2025-12-10 09:00:00,2025-12-10 10:00:00,2025-12-11 10:00:00,UP,Moderate,92870.0,90279.2,time_exit,24.0,-0.027897060407020557,-0.028697060407020556,BULL
2025-12-10 10:00:00,2025-12-10 11:00:00,2025-12-11 11:00:00,UP,Moderate,92230.4,90195.3,time_exit,24.0,-0.022065392755533875,-0.022865392755533873,BULL
2025-12-10 11:00:00,2025-12-10 12:00:00,2025-12-11 12:00:00,UP,Moderate,92085.4,90000.8,time_exit,24.0,-0.022637681977816126,-0.023437681977816125,BULL
2025-12-10 12:00:00,2025-12-10 13:00:00,2025-12-11 13:00:00,UP,Moderate,91952.2,90062.9,time_exit,24.0,-0.020546544835251423,-0.021346544835251422,BULL
2025-12-10 13:00:00,2025-12-10 14:00:00,2025-12-11 14:00:00,UP,Moderate,92054.5,89514.5,time_exit,24.0,-0.027592350183858527,-0.028392350183858526,BULL
2025-12-10 14:00:00,2025-12-10 15:00:00,2025-12-11 15:00:00,UP,Moderate,91794.0,89830.1,time_exit,24.0,-0.021394644530143503,-0.0221946445301435,CHOPPY
2025-12-10 15:00:00,2025-12-10 16:00:00,2025-12-11 16:00:00,UP,Moderate,92021.8,89704.2,time_exit,24.0,-0.025185336518085966,-0.025985336518085964,CHOPPY
2025-12-10 16:00:00,2025-12-10 17:00:00,2025-12-11 17:00:00,UP,Moderate,92126.7,89935.6,time_exit,24.0,-0.0237835502628444,-0.024583550262844398,CHOPPY
2025-12-10 17:00:00,2025-12-10 18:00:00,2025-12-11 18:00:00,UP,Moderate,92348.7,90657.9,time_exit,24.0,-0.01830886628615236,-0.019108866286152357,CHOPPY
2025-12-10 18:00:00,2025-12-10 19:00:00,2025-12-11 19:00:00,UP,Moderate,92448.8,90793.5,time_exit,24.0,-0.017905045819956555,-0.018705045819956554,CHOPPY
2025-12-10 19:00:00,2025-12-10 20:00:00,2025-12-11 20:00:00,UP,Moderate,92913.9,91740.9,time_exit,24.0,-0.01262459115374559,-0.01342459115374559,CHOPPY
2025-12-10 21:00:00,2025-12-10 22:00:00,2025-12-11 22:00:00,UP,Moderate,92308.3,92325.4,time_exit,24.0,0.00018524878044545723,-0.0006147512195545428,CHOPPY
2025-12-10 22:00:00,2025-12-10 23:00:00,2025-12-11 23:00:00,UP,Moderate,92472.2,92477.5,time_exit,24.0,5.731452263502135e-05,-0.0007426854773649787,CHOPPY
2025-12-10 23:00:00,2025-12-11 00:00:00,2025-12-12 00:00:00,UP,Moderate,91977.5,91521.0,time_exit,24.0,-0.004963170340572476,-0.005763170340572476,CHOPPY
2025-12-11 00:00:00,2025-12-11 01:00:00,2025-12-12 01:00:00,UP,Moderate,91350.1,92129.3,time_exit,24.0,0.008529820985417658,0.007729820985417657,CHOPPY
2025-12-11 01:00:00,2025-12-11 02:00:00,2025-12-12 02:00:00,UP,Moderate,90637.0,92542.2,time_exit,24.0,0.021020113198803925,0.020220113198803926,CHOPPY
2025-12-11 02:00:00,2025-12-11 03:00:00,2025-12-12 03:00:00,UP,Moderate,90034.4,92234.3,time_exit,24.0,0.024433994117804003,0.023633994117804005,CHOPPY
2025-12-11 03:00:00,2025-12-11 04:00:00,2025-12-12 04:00:00,UP,Moderate,89833.1,92355.6,time_exit,24.0,0.028079850300167797,0.027279850300167798,CHOPPY
2025-12-11 04:00:00,2025-12-11 05:00:00,2025-12-12 05:00:00,UP,Strong,90386.6,92404.8,time_exit,24.0,0.022328530999063956,0.021528530999063957,CHOPPY
2025-12-11 06:00:00,2025-12-11 07:00:00,2025-12-12 07:00:00,UP,Moderate,90252.0,92389.5,time_exit,24.0,0.023683685680095712,0.022883685680095713,CHOPPY
2025-12-11 08:00:00,2025-12-11 09:00:00,2025-12-12 09:00:00,UP,Moderate,90152.6,92481.7,time_exit,24.0,0.02583508406856816,0.02503508406856816,CHOPPY
2025-12-11 13:00:00,2025-12-11 14:00:00,2025-12-12 14:00:00,UP,Strong,90062.8,92393.0,time_exit,24.0,0.02587305746656776,0.025073057466567763,CHOPPY
2025-12-11 14:00:00,2025-12-11 15:00:00,2025-12-12 15:00:00,UP,Strong,89514.4,89895.0,time_exit,24.0,0.0042518298731824,0.0034518298731824,CHOPPY
2025-12-11 15:00:00,2025-12-11 16:00:00,2025-12-12 16:00:00,UP,Strong,89830.1,89996.8,time_exit,24.0,0.0018557254194306871,0.0010557254194306872,CHOPPY
2025-12-11 16:00:00,2025-12-11 17:00:00,2025-12-12 17:00:00,UP,Strong,89704.2,90043.5,time_exit,24.0,0.003782431591831781,0.002982431591831781,CHOPPY
2025-12-11 17:00:00,2025-12-11 18:00:00,2025-12-12 18:00:00,UP,Strong,89935.3,90323.7,time_exit,24.0,0.004318660192382584,0.003518660192382584,CHOPPY
2025-12-11 18:00:00,2025-12-11 19:00:00,2025-12-12 19:00:00,UP,Strong,90657.9,90147.3,time_exit,24.0,-0.0056321622274505545,-0.006432162227450555,CHOPPY
2025-12-11 19:00:00,2025-12-11 20:00:00,2025-12-12 20:00:00,UP,Strong,90793.5,90160.0,time_exit,24.0,-0.006977371728152382,-0.007777371728152382,CHOPPY
2025-12-11 20:00:00,2025-12-11 21:00:00,2025-12-12 21:00:00,UP,Moderate,91740.9,90151.0,time_exit,24.0,-0.017330329220663798,-0.018130329220663797,BULL
2025-12-11 22:00:00,2025-12-11 23:00:00,2025-12-12 23:00:00,DOWN,Strong,92325.4,90229.6,time_exit,24.0,0.022700145355449175,0.021900145355449176,BULL
2025-12-11 23:00:00,2025-12-12 00:00:00,2025-12-13 00:00:00,DOWN,Strong,92477.6,90276.9,time_exit,24.0,0.023797114111958062,0.022997114111958063,CHOPPY
2025-12-12 04:00:00,2025-12-12 05:00:00,2025-12-13 05:00:00,DOWN,Strong,92355.7,90301.3,time_exit,24.0,0.022244431042155455,0.021444431042155456,CHOPPY
2025-12-12 05:00:00,2025-12-12 06:00:00,2025-12-13 06:00:00,DOWN,Strong,92404.9,90317.4,time_exit,24.0,0.022590793345374505,0.021790793345374506,CHOPPY
2025-12-12 06:00:00,2025-12-12 07:00:00,2025-12-13 07:00:00,DOWN,Moderate,92468.7,90286.1,time_exit,24.0,0.0236036626447651,0.0228036626447651,CHOPPY
2025-12-12 08:00:00,2025-12-12 09:00:00,2025-12-13 09:00:00,UP,Moderate,92311.4,90375.3,time_exit,24.0,-0.020973574228101755,-0.021773574228101753,BULL
2025-12-12 09:00:00,2025-12-12 10:00:00,2025-12-13 10:00:00,DOWN,Strong,92481.7,90546.7,time_exit,24.0,0.020923058291532293,0.020123058291532294,BULL
2025-12-12 10:00:00,2025-12-12 11:00:00,2025-12-13 11:00:00,DOWN,Strong,92454.7,90298.4,time_exit,24.0,0.023322773206770453,0.022522773206770454,BULL
2025-12-12 11:00:00,2025-12-12 12:00:00,2025-12-13 12:00:00,DOWN,Strong,92381.4,90309.8,time_exit,24.0,0.022424427428031968,0.02162442742803197,CHOPPY
2025-12-12 12:00:00,2025-12-12 13:00:00,2025-12-13 13:00:00,DOWN,Strong,92389.9,90215.0,time_exit,24.0,0.023540451932516415,0.022740451932516417,CHOPPY
2025-12-12 13:00:00,2025-12-12 14:00:00,2025-12-13 14:00:00,DOWN,Strong,92261.7,90048.5,time_exit,24.0,0.02398828549658194,0.02318828549658194,CHOPPY
2025-12-12 14:00:00,2025-12-12 15:00:00,2025-12-13 15:00:00,UP,Moderate,92393.0,90055.4,time_exit,24.0,-0.02530061801218708,-0.02610061801218708,CHOPPY
2025-12-12 15:00:00,2025-12-12 16:00:00,2025-12-13 16:00:00,UP,Moderate,89895.0,90054.0,time_exit,24.0,0.0017687301852160608,0.0009687301852160608,CHOPPY
2025-12-12 17:00:00,2025-12-12 18:00:00,2025-12-13 18:00:00,UP,Strong,90043.9,90089.1,time_exit,24.0,0.0005019773688168527,-0.0002980226311831473,CHOPPY
2025-12-12 18:00:00,2025-12-12 19:00:00,2025-12-13 19:00:00,UP,Moderate,90323.8,90150.9,time_exit,24.0,-0.0019142241579739316,-0.0027142241579739316,BEAR
2025-12-12 21:00:00,2025-12-12 22:00:00,2025-12-13 22:00:00,DOWN,Strong,90150.9,90092.4,time_exit,24.0,0.000648911990895229,-0.00015108800910477104,BEAR
2025-12-12 22:00:00,2025-12-12 23:00:00,2025-12-13 23:00:00,DOWN,Strong,90294.7,90191.3,time_exit,24.0,0.001145139194216216,0.00034513919421621587,BEAR
2025-12-12 23:00:00,2025-12-13 00:00:00,2025-12-14 00:00:00,DOWN,Strong,90229.7,90303.5,time_exit,24.0,-0.0008179125055276515,-0.0016179125055276514,BEAR
2025-12-13 00:00:00,2025-12-13 01:00:00,2025-12-14 01:00:00,DOWN,Strong,90276.9,90256.6,time_exit,24.0,0.00022486372482866113,-0.0005751362751713389,BEAR
2025-12-13 01:00:00,2025-12-13 02:00:00,2025-12-14 02:00:00,DOWN,Strong,90192.1,90244.9,time_exit,24.0,-0.0005854171263335317,-0.0013854171263335316,BEAR
2025-12-13 02:00:00,2025-12-13 03:00:00,2025-12-14 03:00:00,DOWN,Strong,90194.9,90222.3,time_exit,24.0,-0.00030378657773333373,-0.0011037865777333337,BEAR
2025-12-13 13:00:00,2025-12-13 14:00:00,2025-12-14 14:00:00,DOWN,Moderate,90215.1,89074.1,time_exit,24.0,0.01264755013296004,0.011847550132960039,BEAR
2025-12-13 21:00:00,2025-12-13 22:00:00,2025-12-14 22:00:00,DOWN,Strong,90137.9,88370.2,time_exit,24.0,0.01961106260518597,0.01881106260518597,CHOPPY
2025-12-13 22:00:00,2025-12-13 23:00:00,2025-12-14 23:00:00,DOWN,Strong,90092.3,88118.8,time_exit,24.0,0.021905312662680365,0.021105312662680367,CHOPPY
2025-12-13 23:00:00,2025-12-14 00:00:00,2025-12-15 00:00:00,DOWN,Strong,90191.3,88414.9,time_exit,24.0,0.019695913020435496,0.018895913020435497,CHOPPY
2025-12-14 18:00:00,2025-12-14 19:00:00,2025-12-15 19:00:00,DOWN,Strong,88951.7,86104.2,time_exit,24.0,0.032011754693839434,0.031211754693839435,CHOPPY
2025-12-14 20:00:00,2025-12-14 21:00:00,2025-12-15 21:00:00,DOWN,Moderate,88515.9,86209.6,time_exit,24.0,0.026055205900860634,0.025255205900860635,CHOPPY
2025-12-14 21:00:00,2025-12-14 22:00:00,2025-12-15 22:00:00,DOWN,Moderate,88403.6,86228.8,time_exit,24.0,0.024600808111886918,0.02380080811188692,CHOPPY
2025-12-15 12:00:00,2025-12-15 13:00:00,2025-12-16 13:00:00,DOWN,Strong,89657.9,86410.4,time_exit,24.0,0.036221013429937554,0.03542101342993755,CHOPPY
2025-12-15 13:00:00,2025-12-15 14:00:00,2025-12-16 14:00:00,DOWN,Strong,89388.1,87257.2,time_exit,24.0,0.023838743635897885,0.023038743635897887,CHOPPY
2025-12-15 15:00:00,2025-12-15 16:00:00,2025-12-16 16:00:00,UP,Moderate,86996.5,87539.0,time_exit,24.0,0.0062358830527664555,0.005435883052766455,CHOPPY
2025-12-15 16:00:00,2025-12-15 17:00:00,2025-12-16 17:00:00,UP,Moderate,86360.6,87087.7,time_exit,24.0,0.00841934863815208,0.0076193486381520795,BEAR
2025-12-15 17:00:00,2025-12-15 18:00:00,2025-12-16 18:00:00,UP,Moderate,85734.2,87741.3,time_exit,24.0,0.023410727574293633,0.022610727574293634,BEAR
2025-12-15 18:00:00,2025-12-15 19:00:00,2025-12-16 19:00:00,UP,Moderate,86142.7,87538.7,time_exit,24.0,0.01620566803687362,0.015405668036873621,BEAR
2025-12-15 21:00:00,2025-12-15 22:00:00,2025-12-16 22:00:00,UP,Moderate,86209.7,87753.6,time_exit,24.0,0.01790865761045457,0.01710865761045457,BEAR
2025-12-16 03:00:00,2025-12-16 04:00:00,2025-12-17 04:00:00,UP,Moderate,85837.6,86716.7,time_exit,24.0,0.010241432658881333,0.009441432658881333,CHOPPY
2025-12-16 07:00:00,2025-12-16 08:00:00,2025-12-17 08:00:00,UP,Moderate,85964.9,86366.0,time_exit,24.0,0.004665857809408314,0.0038658578094083137,BEAR
2025-12-16 10:00:00,2025-12-16 11:00:00,2025-12-17 11:00:00,UP,Moderate,86932.1,86939.3,time_exit,24.0,8.282326091268999e-05,-0.00071717673908731,BEAR
2025-12-16 13:00:00,2025-12-16 14:00:00,2025-12-17 14:00:00,UP,Moderate,86410.4,89633.9,time_exit,24.0,0.037304537416792405,0.0365045374167924,BEAR
2025-12-16 14:00:00,2025-12-16 15:00:00,2025-12-17 15:00:00,UP,Moderate,87257.2,87191.4,time_exit,24.0,-0.0007540924989571929,-0.0015540924989571928,BULL
2025-12-16 15:00:00,2025-12-16 16:00:00,2025-12-17 16:00:00,UP,Moderate,87936.3,86946.6,time_exit,24.0,-0.01125473780452435,-0.012054737804524351,CHOPPY
2025-12-16 16:00:00,2025-12-16 17:00:00,2025-12-17 17:00:00,UP,Moderate,87539.1,86380.6,time_exit,24.0,-0.013234086254028221,-0.014034086254028222,CHOPPY
2025-12-16 17:00:00,2025-12-16 18:00:00,2025-12-17 18:00:00,UP,Moderate,87087.7,85796.1,time_exit,24.0,-0.014831026654739898,-0.015631026654739897,CHOPPY
2025-12-16 18:00:00,2025-12-16 19:00:00,2025-12-17 19:00:00,UP,Moderate,87741.3,85982.7,time_exit,24.0,-0.02004301281152665,-0.02084301281152665,CHOPPY
2025-12-17 05:00:00,2025-12-17 06:00:00,2025-12-18 06:00:00,UP,Moderate,86595.0,86607.0,time_exit,24.0,0.00013857613026146964,-0.0006614238697385304,CHOPPY
2025-12-17 06:00:00,2025-12-17 07:00:00,2025-12-18 07:00:00,UP,Moderate,86735.5,86787.5,time_exit,24.0,0.0005995238397196179,-0.00020047616028038217,CHOPPY
2025-12-17 07:00:00,2025-12-17 08:00:00,2025-12-18 08:00:00,UP,Moderate,87010.4,86934.9,time_exit,24.0,-0.0008677123654183827,-0.0016677123654183826,CHOPPY
2025-12-17 08:00:00,2025-12-17 09:00:00,2025-12-18 09:00:00,UP,Moderate,86366.1,87237.0,time_exit,24.0,0.010083817608992351,0.009283817608992351,CHOPPY
2025-12-17 09:00:00,2025-12-17 10:00:00,2025-12-18 10:00:00,UP,Moderate,86386.1,87307.2,time_exit,24.0,0.010662595023967825,0.009862595023967824,CHOPPY
2025-12-17 10:00:00,2025-12-17 11:00:00,2025-12-18 11:00:00,UP,Moderate,86587.0,87268.1,time_exit,24.0,0.007866076893760177,0.007066076893760176,CHOPPY
2025-12-17 11:00:00,2025-12-17 12:00:00,2025-12-18 12:00:00,UP,Strong,86939.2,87215.2,time_exit,24.0,0.0031746323867714032,0.0023746323867714033,CHOPPY
2025-12-17 12:00:00,2025-12-17 13:00:00,2025-12-18 13:00:00,UP,Moderate,86984.0,88804.0,time_exit,24.0,0.02092338820932582,0.020123388209325823,CHOPPY
2025-12-17 13:00:00,2025-12-17 14:00:00,2025-12-18 14:00:00,UP,Moderate,87579.0,88325.4,time_exit,24.0,0.008522591032096738,0.007722591032096738,BULL
2025-12-17 15:00:00,2025-12-17 16:00:00,2025-12-18 16:00:00,UP,Moderate,87191.0,87984.6,time_exit,24.0,0.009101856843022782,0.008301856843022782,BEAR
2025-12-18 13:00:00,2025-12-18 14:00:00,2025-12-19 14:00:00,UP,Moderate,88804.0,88140.8,time_exit,24.0,-0.007468132066123068,-0.008268132066123068,BEAR
2025-12-18 14:00:00,2025-12-18 15:00:00,2025-12-19 15:00:00,UP,Moderate,88325.4,87925.6,time_exit,24.0,-0.004526444261786389,-0.005326444261786389,CHOPPY
2025-12-19 03:00:00,2025-12-19 04:00:00,2025-12-20 04:00:00,UP,Moderate,86863.2,88257.1,time_exit,24.0,0.01604707171736708,0.015247071717367078,CHOPPY
2025-12-19 04:00:00,2025-12-19 05:00:00,2025-12-20 05:00:00,UP,Moderate,87073.4,88250.0,time_exit,24.0,0.013512737529486785,0.012712737529486784,BULL
2025-12-19 06:00:00,2025-12-19 07:00:00,2025-12-20 07:00:00,DOWN,Strong,87450.0,88239.9,time_exit,24.0,-0.009032590051457845,-0.009832590051457845,BULL
2025-12-19 08:00:00,2025-12-19 09:00:00,2025-12-20 09:00:00,DOWN,Strong,88063.2,88190.0,time_exit,24.0,-0.0014398749988644433,-0.002239874998864443,BULL
2025-12-19 09:00:00,2025-12-19 10:00:00,2025-12-20 10:00:00,DOWN,Strong,88068.4,88133.7,time_exit,24.0,-0.000741469130812078,-0.001541469130812078,BULL
2025-12-19 10:00:00,2025-12-19 11:00:00,2025-12-20 11:00:00,DOWN,Strong,88237.2,88243.6,time_exit,24.0,-7.253176664723249e-05,-0.0008725317666472325,BULL
2025-12-19 11:00:00,2025-12-19 12:00:00,2025-12-20 12:00:00,DOWN,Strong,88170.0,88214.0,time_exit,24.0,-0.0004990359532721644,-0.0012990359532721644,BULL
2025-12-19 12:00:00,2025-12-19 13:00:00,2025-12-20 13:00:00,DOWN,Strong,87840.7,88230.9,time_exit,24.0,-0.004442132177908453,-0.005242132177908454,BEAR
2025-12-19 13:00:00,2025-12-19 14:00:00,2025-12-20 14:00:00,DOWN,Strong,87968.0,88213.4,time_exit,24.0,-0.0027896507821025818,-0.0035896507821025817,CHOPPY
2025-12-19 14:00:00,2025-12-19 15:00:00,2025-12-20 15:00:00,DOWN,Strong,88140.8,88134.6,time_exit,24.0,7.034199825728393e-05,-0.0007296580017427161,BEAR
2025-12-19 15:00:00,2025-12-19 16:00:00,2025-12-20 16:00:00,DOWN,Strong,87925.6,88115.3,time_exit,24.0,-0.0021575058913445577,-0.0029575058913445577,CHOPPY
2025-12-19 16:00:00,2025-12-19 17:00:00,2025-12-20 17:00:00,DOWN,Strong,87956.6,88144.5,time_exit,24.0,-0.0021362808475997586,-0.0029362808475997585,BULL
2025-12-19 18:00:00,2025-12-19 19:00:00,2025-12-20 19:00:00,DOWN,Moderate,87126.2,88196.3,time_exit,24.0,-0.012282183774800393,-0.013082183774800393,BULL
2025-12-19 19:00:00,2025-12-19 20:00:00,2025-12-20 20:00:00,DOWN,Moderate,87812.9,88250.4,time_exit,24.0,-0.004982183711049304,-0.005782183711049304,BULL
2025-12-19 21:00:00,2025-12-19 22:00:00,2025-12-20 22:00:00,DOWN,Strong,87805.8,88244.1,time_exit,24.0,-0.0049916975871753255,-0.005791697587175326,CHOPPY
2025-12-20 05:00:00,2025-12-20 06:00:00,2025-12-21 06:00:00,DOWN,Moderate,88250.1,88057.3,time_exit,24.0,0.0021847000739942946,0.0013847000739942946,CHOPPY
2025-12-20 07:00:00,2025-12-20 08:00:00,2025-12-21 08:00:00,DOWN,Moderate,88240.0,88509.0,time_exit,24.0,-0.0030485040797825214,-0.0038485040797825213,CHOPPY
2025-12-20 08:00:00,2025-12-20 09:00:00,2025-12-21 09:00:00,DOWN,Moderate,88217.0,88868.0,time_exit,24.0,-0.0073795300225580895,-0.00817953002255809,CHOPPY
2025-12-20 09:00:00,2025-12-20 10:00:00,2025-12-21 10:00:00,DOWN,Moderate,88190.0,88633.1,time_exit,24.0,-0.005024379181313154,-0.005824379181313155,CHOPPY
2025-12-20 10:00:00,2025-12-20 11:00:00,2025-12-21 11:00:00,DOWN,Moderate,88133.6,88570.6,time_exit,24.0,-0.004958381366470865,-0.005758381366470866,CHOPPY
2025-12-20 11:00:00,2025-12-20 12:00:00,2025-12-21 12:00:00,DOWN,Strong,88243.6,88588.6,time_exit,24.0,-0.00390963197331029,-0.004709631973310291,CHOPPY
2025-12-20 12:00:00,2025-12-20 13:00:00,2025-12-21 13:00:00,DOWN,Strong,88213.9,87630.5,time_exit,24.0,0.006613470212744166,0.0058134702127441654,CHOPPY
2025-12-21 10:00:00,2025-12-21 11:00:00,2025-12-22 11:00:00,DOWN,Moderate,88633.2,89905.2,time_exit,24.0,-0.014351281461122856,-0.015151281461122856,CHOPPY
2025-12-21 11:00:00,2025-12-21 12:00:00,2025-12-22 12:00:00,DOWN,Strong,88570.7,90171.2,time_exit,24.0,-0.018070309933194695,-0.018870309933194693,CHOPPY
2025-12-21 12:00:00,2025-12-21 13:00:00,2025-12-22 13:00:00,DOWN,Moderate,88588.6,89882.6,time_exit,24.0,-0.014606845576067284,-0.015406845576067285,CHOPPY
2025-12-22 03:00:00,2025-12-22 04:00:00,2025-12-23 04:00:00,UP,Moderate,88727.4,87892.0,time_exit,24.0,-0.009415355346826249,-0.010215355346826249,CHOPPY
